Date,daily_vol_gk,sigma_roll_ann,sigma_ewma_ann,IDV_ZScore
2022-04-01,0.0064,14.1782,14.2726,1.0980
2022-04-04,0.0050,13.8617,13.8912,0.9929
2022-04-05,0.0105,13.8683,14.0555,1.0303
2022-04-06,0.0083,13.0312,14.0046,1.0109
2022-04-07,0.0106,13.0909,14.1734,1.0483
2022-04-08,0.0072,12.8984,14.0046,0.9978
2022-04-11,0.0055,12.5368,13.6889,0.9098
2022-04-12,0.0132,12.4924,14.1214,1.0150
2022-04-13,0.0065,12.3218,13.8893,0.9483
2022-04-14,0.0078,11.8215,13.7988,0.9184
2022-04-18,0.0064,11.6913,13.5792,0.8557
2022-04-19,0.0080,11.6110,13.5241,0.8356
2022-04-20,0.0060,11.3747,13.2838,0.7683
2022-04-21,0.0154,12.0971,13.9573,0.9352
2022-04-22,0.0103,12.4952,14.0963,0.9642
2022-04-25,0.0152,13.2468,14.7007,1.1109
2022-04-26,0.0083,13.3834,14.6063,1.0784
2022-04-27,0.0131,13.7912,14.9767,1.1638
2022-04-28,0.0175,14.6493,15.7492,1.3493
2022-04-29,0.0166,15.4092,16.3811,1.4961
2022-05-02,0.0181,16.3001,17.1180,1.6657
2022-05-03,0.0087,16.4735,16.9169,1.5991
2022-05-04,0.0200,17.6100,17.8087,1.8029
2022-05-05,0.0209,18.3998,18.7331,2.0081
2022-05-06,0.0154,18.9364,19.0777,2.0664
2022-05-09,0.0124,19.0695,19.1099,2.0477
2022-05-10,0.0188,19.9472,19.7508,2.1735
2022-05-11,0.0195,21.0054,20.4236,2.3012
2022-05-12,0.0187,21.4235,20.9788,2.3955
2022-05-13,0.0094,21.6460,20.6157,2.2757
2022-05-16,0.0110,21.8861,20.4240,2.1996
2022-05-17,0.0081,22.0177,19.9727,2.0678
2022-05-18,0.0148,22.5331,20.1835,2.0886
2022-05-19,0.0125,23.0278,20.1669,2.0580
2022-05-20,0.0239,23.6684,21.2347,2.2657
2022-05-23,0.0099,23.6389,20.8997,2.1608
2022-05-24,0.0145,23.5874,21.0312,2.1599
2022-05-25,0.0108,23.7771,20.7959,2.0806
2022-05-26,0.0111,23.6303,20.6099,2.0145
2022-05-27,0.0067,22.8109,20.0120,1.8637
2022-05-31,0.0105,22.3508,19.8084,1.7998
2022-06-01,0.0141,22.0539,19.9655,1.8131
2022-06-02,0.0128,22.3628,19.9829,1.7968
2022-06-03,0.0062,21.3146,19.3700,1.6505
2022-06-06,0.0100,20.4876,19.1587,1.5904
2022-06-07,0.0108,20.1414,19.0416,1.5509
2022-06-08,0.0077,19.7918,18.6354,1.4529
2022-06-09,0.0122,19.2965,18.6807,1.4491
2022-06-10,0.0066,18.3179,18.1846,1.3347
2022-06-13,0.0129,17.8783,18.3203,1.3510
2022-06-14,0.0129,18.1417,18.4486,1.3657
2022-06-15,0.0211,18.9099,19.3549,1.5381
2022-06-16,0.0135,19.3138,19.4766,1.5483
2022-06-17,0.0136,19.2201,19.5992,1.5586
2022-06-21,0.0089,18.9474,19.2740,1.4786
2022-06-22,0.0152,18.2900,19.5670,1.5240
2022-06-23,0.0105,18.3397,19.3947,1.4756
2022-06-24,0.0085,17.8863,19.0452,1.3926
2022-06-27,0.0061,17.5291,18.4790,1.2676
2022-06-28,0.0176,18.0135,19.0424,1.3698
2022-06-29,0.0069,18.0257,18.5539,1.2609
2022-06-30,0.0150,18.3705,18.8722,1.3144
2022-07-01,0.0126,18.2518,18.9359,1.3166
2022-07-05,0.0156,18.4662,19.2853,1.3757
2022-07-06,0.0111,18.8426,19.1884,1.3452
2022-07-07,0.0063,18.5641,18.6372,1.2244
2022-07-08,0.0087,18.4061,18.3522,1.1579
2022-07-11,0.0045,18.1592,17.6763,1.0138
2022-07-12,0.0119,18.1382,17.7528,1.0212
2022-07-13,0.0126,18.5951,17.8881,1.0404
2022-07-14,0.0134,18.6340,18.0905,1.0729
2022-07-15,0.0044,17.9953,17.4279,0.9316
2022-07-18,0.0128,17.3624,17.5979,0.9584
2022-07-19,0.0077,16.9244,17.2731,0.8854
2022-07-20,0.0085,16.5415,17.0455,0.8324
2022-07-21,0.0108,16.6848,17.0541,0.8274
2022-07-22,0.0118,16.4232,17.1507,0.8401
2022-07-25,0.0057,16.0579,16.6630,0.7345
2022-07-26,0.0057,15.8431,16.2068,0.6355
2022-07-27,0.0108,16.2022,16.2634,0.6410
2022-07-28,0.0133,15.8792,16.5527,0.6941
2022-07-29,0.0082,15.9820,16.3431,0.6450
2022-08-01,0.0083,15.4765,16.1572,0.6008
2022-08-02,0.0102,15.3020,16.1638,0.5963
2022-08-03,0.0073,14.6767,15.8917,0.5343
2022-08-04,0.0044,14.1669,15.3561,0.4178
2022-08-05,0.0062,14.1567,15.0219,0.3427
2022-08-08,0.0095,14.2143,15.0266,0.3380
2022-08-09,0.0040,14.1803,14.5073,0.2235
2022-08-10,0.0037,13.5575,13.9891,0.1085
2022-08-11,0.0090,13.2826,14.0039,0.1055
2022-08-12,0.0061,12.7301,13.7433,0.0439
2022-08-15,0.0062,12.8653,13.5119,-0.0121
2022-08-16,0.0075,12.4685,13.4168,-0.0390
2022-08-17,0.0081,12.4978,13.3798,-0.0533
2022-08-18,0.0048,12.2195,13.0351,-0.1342
2022-08-19,0.0057,11.8308,12.7946,-0.1925
2022-08-22,0.0071,11.4777,12.7019,-0.2188
2022-08-23,0.0061,11.5067,12.5176,-0.2653
2022-08-24,0.0059,11.5194,12.3262,-0.3140
2022-08-25,0.0058,11.1427,12.1410,-0.3617
2022-08-26,0.0130,11.1194,12.6483,-0.2557
2022-08-29,0.0080,11.0987,12.6468,-0.2631
2022-08-30,0.0112,11.3151,12.9554,-0.2007
2022-08-31,0.0081,11.1528,12.9497,-0.2095
2022-09-01,0.0110,11.4292,13.2185,-0.1558
2022-09-02,0.0167,12.3601,14.0163,0.0199
2022-09-06,0.0094,12.6058,14.0721,0.0254
2022-09-07,0.0096,12.6114,14.1408,0.0339
2022-09-08,0.0092,13.0021,14.1670,0.0325
2022-09-09,0.0065,13.2118,13.9334,-0.0303
2022-09-12,0.0046,12.8822,13.5363,-0.1324
2022-09-13,0.0126,13.3738,13.9231,-0.0471
2022-09-14,0.0089,13.5757,13.9353,-0.0512
2022-09-15,0.0118,13.8983,14.2213,0.0112
2022-09-16,0.0079,13.8893,14.1247,-0.0192
2022-09-19,0.0080,14.1300,14.0386,-0.0472
2022-09-20,0.0083,14.3306,13.9906,-0.0650
2022-09-21,0.0171,15.0868,14.7790,0.1246
2022-09-22,0.0067,15.1314,14.5262,0.0559
2022-09-23,0.0142,15.7594,15.0056,0.1701
2022-09-26,0.0128,16.2864,15.3237,0.2442
2022-09-27,0.0169,16.5832,16.0140,0.4122
2022-09-28,0.0145,17.0816,16.4385,0.5136
2022-09-29,0.0126,17.1850,16.6499,0.5613
2022-09-30,0.0149,17.6982,17.0691,0.6620
2022-10-03,0.0138,17.9107,17.3585,0.7296
2022-10-04,0.0062,17.1138,16.9039,0.6072
2022-10-05,0.0150,17.5382,17.3212,0.7081
2022-10-06,0.0100,17.5723,17.2379,0.6807
2022-10-07,0.0121,17.7940,17.3575,0.7054
2022-10-10,0.0110,18.1344,17.3614,0.7002
2022-10-11,0.0141,18.8529,17.6640,0.7719
2022-10-12,0.0064,18.3816,17.2093,0.6483
2022-10-13,0.0281,19.8349,18.8555,1.0662
2022-10-14,0.0179,20.3012,19.4338,1.2065
2022-10-17,0.0073,20.2488,18.9584,1.0750
2022-10-18,0.0138,20.6878,19.1355,1.1123
2022-10-19,0.0118,20.9490,19.1108,1.0977
2022-10-20,0.0147,20.7686,19.3646,1.1554
2022-10-21,0.0137,21.3009,19.5075,1.1843
2022-10-24,0.0116,21.1026,19.4381,1.1582
2022-10-25,0.0066,20.6323,18.8976,1.0095
2022-10-26,0.0114,20.2137,18.8460,0.9890
2022-10-27,0.0094,19.8215,18.6064,0.9194
2022-10-28,0.0097,19.6016,18.4107,0.8613
2022-10-31,0.0053,18.8797,17.8147,0.6966
2022-11-01,0.0100,18.5936,17.6988,0.6596
2022-11-02,0.0199,19.6355,18.5366,0.8800
2022-11-03,0.0097,19.2329,18.3487,0.8234
2022-11-04,0.0165,19.7198,18.8173,0.9464
2022-11-07,0.0081,19.4191,18.4632,0.8435
2022-11-08,0.0134,19.6027,18.6321,0.8856
2022-11-09,0.0093,19.2378,18.3986,0.8152
2022-11-10,0.0090,19.4406,18.1554,0.7411
2022-11-11,0.0090,17.9944,17.9226,0.6695
2022-11-14,0.0088,17.2990,17.6807,0.5943
2022-11-15,0.0132,17.7496,17.8783,0.6467
2022-11-16,0.0043,17.0294,17.2126,0.4444
2022-11-17,0.0074,16.6999,16.8882,0.3406
2022-11-18,0.0078,16.1813,16.6219,0.2522
2022-11-21,0.0050,15.5266,16.1044,0.0840
2022-11-22,0.0064,15.1337,15.7441,-0.0388
2022-11-23,0.0046,14.9818,15.2339,-0.2119
2022-11-25,0.0023,14.2958,14.5378,-0.4489
2022-11-28,0.0077,14.1683,14.3960,-0.5096
2022-11-29,0.0069,13.9603,14.1908,-0.5924
2022-11-30,0.0162,14.7793,14.8801,-0.3767
2022-12-01,0.0085,14.6625,14.7931,-0.4165
2022-12-02,0.0081,13.7638,14.6728,-0.4672
2022-12-05,0.0087,13.6875,14.6206,-0.4927
2022-12-06,0.0120,13.3525,14.8907,-0.4070
2022-12-07,0.0063,13.2107,14.5936,-0.5172
2022-12-08,0.0064,12.6811,14.3274,-0.6182
2022-12-09,0.0072,12.5248,14.1553,-0.6881
2022-12-12,0.0058,12.2770,13.8544,-0.8042
2022-12-13,0.0172,12.9006,14.6653,-0.5278
2022-12-14,0.0152,13.3895,15.2349,-0.3341
2022-12-15,0.0102,13.1637,15.2948,-0.3213
2022-12-16,0.0097,13.5772,15.3052,-0.3257
2022-12-19,0.0083,13.6398,15.1740,-0.3816
2022-12-20,0.0077,13.6278,14.9954,-0.4551
2022-12-21,0.0067,13.7566,14.7378,-0.5584
2022-12-22,0.0157,14.4628,15.3493,-0.3392
2022-12-23,0.0076,14.6950,15.1554,-0.4211
2022-12-27,0.0057,14.9555,14.7923,-0.5688
2022-12-28,0.0100,15.1298,14.8548,-0.5568
2022-12-29,0.0066,15.1089,14.5958,-0.6698
2022-12-30,0.0071,14.4240,14.3977,-0.7617
2023-01-03,0.0148,14.9010,14.9408,-0.5642
2023-01-04,0.0104,15.0750,15.0308,-0.5446
2023-01-05,0.0046,14.7662,14.5680,-0.7493
2023-01-06,0.0134,14.8707,14.9730,-0.6000
2023-01-09,0.0104,15.1859,15.0681,-0.5764
2023-01-10,0.0060,15.1538,14.7329,-0.7346
2023-01-11,0.0046,14.9540,14.2848,-0.9405
2023-01-12,0.0107,15.3271,14.4462,-0.8850
2023-01-13,0.0080,14.6288,14.3418,-0.9451
2023-01-17,0.0053,13.8785,13.9854,-1.1145
2023-01-18,0.0105,13.9017,14.1494,-1.0560
2023-01-19,0.0065,13.6527,13.9149,-1.1751
2023-01-20,0.0090,13.7107,13.9402,-1.1768
2023-01-23,0.0100,13.8887,14.0599,-1.1304
2023-01-24,0.0055,13.7981,13.7442,-1.2785
2023-01-25,0.0114,13.4708,14.0030,-1.1568
2023-01-26,0.0076,13.4672,13.8852,-1.2031
2023-01-27,0.0075,13.5985,13.7638,-1.2483
2023-01-30,0.0069,13.3678,13.5973,-1.3123
2023-01-31,0.0050,13.2431,13.2566,-1.4527
2023-02-01,0.0178,14.0514,14.1574,-1.0394
2023-02-02,0.0085,13.5791,14.1199,-1.0479
2023-02-03,0.0100,13.5556,14.2295,-0.9910
2023-02-06,0.0052,13.6019,13.8732,-1.1418
2023-02-07,0.0122,13.5120,14.2065,-0.9850
2023-02-08,0.0056,13.1449,13.8851,-1.1201
2023-02-09,0.0115,13.5604,14.1444,-0.9971
2023-02-10,0.0048,13.5780,13.7538,-1.1630
2023-02-13,0.0050,13.1506,13.4084,-1.3058
2023-02-14,0.0110,13.3773,13.6520,-1.1884
2023-02-15,0.0063,13.4514,13.4303,-1.2758
2023-02-16,0.0072,13.1995,13.3103,-1.3183
2023-02-17,0.0058,13.1528,13.0672,-1.4133
2023-02-21,0.0054,12.8753,12.7938,-1.5197
2023-02-22,0.0070,12.6426,12.6891,-1.5517
2023-02-23,0.0104,13.0103,12.9190,-1.4397
2023-02-24,0.0063,12.6236,12.7400,-1.5031
2023-02-27,0.0077,12.6335,12.7105,-1.5018
2023-02-28,0.0049,12.4422,12.4185,-1.6107
2023-03-01,0.0055,12.3372,12.2004,-1.6863
2023-03-02,0.0090,12.6381,12.3227,-1.6184
2023-03-03,0.0058,11.7267,12.1311,-1.6821
2023-03-06,0.0058,11.5213,11.9564,-1.7371
2023-03-07,0.0077,11.3423,11.9703,-1.7132
2023-03-08,0.0054,11.3552,11.7658,-1.7789
2023-03-09,0.0148,11.5510,12.4722,-1.4726
2023-03-10,0.0137,12.1642,13.0276,-1.2327
2023-03-13,0.0173,12.6063,13.8953,-0.8673
2023-03-14,0.0108,13.0593,14.0905,-0.7803
2023-03-15,0.0100,13.4309,14.1931,-0.7318
2023-03-16,0.0127,13.5619,14.5547,-0.5771
2023-03-17,0.0080,13.6901,14.4404,-0.6188
2023-03-20,0.0047,13.4997,14.0198,-0.7866
2023-03-21,0.0052,13.4547,13.6774,-0.9213
2023-03-22,0.0152,14.2005,14.3071,-0.6553
2023-03-23,0.0157,14.8629,14.9462,-0.3873
2023-03-24,0.0103,14.8515,15.0264,-0.3517
2023-03-27,0.0059,14.8208,14.6822,-0.4918
2023-03-28,0.0049,14.6090,14.2693,-0.6598
2023-03-29,0.0033,14.4833,13.7254,-0.8806
2023-03-30,0.0045,14.4020,13.3264,-1.0403
2023-03-31,0.0049,14.0933,12.9922,-1.1722
2023-04-03,0.0036,13.9339,12.5597,-1.3427
2023-04-04,0.0068,14.0086,12.4533,-1.3792
2023-04-05,0.0047,13.7799,12.1493,-1.4958
2023-04-06,0.0054,13.7784,11.9322,-1.5745
2023-04-10,0.0053,13.0549,11.7169,-1.6509
2023-04-11,0.0037,12.3011,11.3679,-1.7776
2023-04-12,0.0068,11.5063,11.3337,-1.7776
2023-04-13,0.0052,11.0865,11.1537,-1.8356
2023-04-14,0.0085,10.9793,11.2973,-1.7645
2023-04-17,0.0044,10.3484,11.0377,-1.8518
2023-04-18,0.0048,10.1053,10.8282,-1.9175
2023-04-19,0.0042,10.0697,10.5795,-1.9968
2023-04-20,0.0058,10.1137,10.4989,-2.0099
2023-04-21,0.0041,9.2752,10.2628,-2.0817
2023-04-24,0.0042,8.4005,10.0425,-2.1420
2023-04-25,0.0046,7.9728,9.8780,-2.1788
2023-04-26,0.0051,7.9124,9.7666,-2.1925
2023-04-27,0.0059,7.9869,9.7425,-2.1741
2023-04-28,0.0042,8.0579,9.5597,-2.2119
2023-05-01,0.0039,8.0126,9.3535,-2.2548
2023-05-02,0.0109,8.4636,9.8261,-2.0571
2023-05-03,0.0090,8.8704,10.0959,-1.9367
2023-05-04,0.0050,8.7351,9.9669,-1.9587
2023-05-05,0.0073,8.9380,10.0678,-1.9008
2023-05-08,0.0032,8.7706,9.7646,-1.9844
2023-05-09,0.0022,8.5411,9.3902,-2.0902
2023-05-10,0.0094,8.9739,9.7261,-1.9519
2023-05-11,0.0040,8.7641,9.5261,-2.0003
2023-05-12,0.0073,8.9221,9.6536,-1.9390
2023-05-15,0.0051,8.6631,9.5609,-1.9554
2023-05-16,0.0035,8.5928,9.3170,-2.0215
2023-05-17,0.0069,8.7517,9.4109,-1.9716
2023-05-18,0.0056,8.8602,9.3840,-1.9620
2023-05-19,0.0052,8.8141,9.3170,-1.9669
2023-05-22,0.0050,8.8774,9.2316,-1.9779
2023-05-23,0.0056,8.9907,9.2159,-1.9695
2023-05-24,0.0042,8.9604,9.0628,-2.0063
2023-05-25,0.0061,9.0398,9.1003,-1.9791
2023-05-26,0.0062,9.0607,9.1425,-1.9500
2023-05-30,0.0057,9.1757,9.1406,-1.9358
2023-05-31,0.0047,9.2380,9.0381,-1.9537
2023-06-01,0.0085,9.0637,9.3100,-1.8448
2023-06-02,0.0056,8.8051,9.2849,-1.8384
2023-06-05,0.0052,8.8190,9.2221,-1.8450
2023-06-06,0.0038,8.5484,9.0267,-1.8943
2023-06-07,0.0052,8.7027,8.9805,-1.8920
2023-06-08,0.0049,8.9038,8.9066,-1.8987
2023-06-09,0.0050,8.5681,8.8485,-1.8990
2023-06-12,0.0039,8.5552,8.6848,-1.9344
2023-06-13,0.0035,8.2663,8.4988,-1.9752
2023-06-14,0.0087,8.5376,8.8173,-1.8492
2023-06-15,0.0088,8.9448,9.1309,-1.7279
2023-06-16,0.0049,8.7933,9.0451,-1.7423
2023-06-20,0.0052,8.7606,8.9989,-1.7439
2023-06-21,0.0037,8.6460,8.8107,-1.7926
2023-06-22,0.0032,8.5100,8.5844,-1.8521
2023-06-23,0.0040,8.3860,8.4511,-1.8809
2023-06-26,0.0050,8.4489,8.4232,-1.8743
2023-06-27,0.0055,8.4014,8.4393,-1.8525
2023-06-28,0.0047,8.2885,8.3790,-1.8547
2023-06-29,0.0030,8.0798,8.1598,-1.9101
2023-06-30,0.0042,8.0432,8.0700,-1.9209
2023-07-03,0.0021,7.5584,7.7893,-1.9942
2023-07-05,0.0027,7.3387,7.5785,-2.0433
2023-07-06,0.0058,7.3870,7.6790,-1.9923
2023-07-07,0.0068,7.6196,7.8692,-1.9133
2023-07-10,0.0029,7.4482,7.6765,-1.9575
2023-07-11,0.0045,7.4216,7.6473,-1.9475
2023-07-12,0.0039,7.3397,7.5617,-1.9543
2023-07-13,0.0036,7.3188,7.4487,-1.9696
2023-07-14,0.0042,7.3727,7.4049,-1.9629
2023-07-17,0.0039,7.0124,7.3351,-1.9651
2023-07-18,0.0059,6.7882,7.4551,-1.9061
2023-07-19,0.0032,6.6659,7.3157,-1.9302
2023-07-20,0.0051,6.6597,7.3655,-1.8939
2023-07-21,0.0023,6.5555,7.1440,-1.9425
2023-07-24,0.0031,6.5478,7.0080,-1.9632
2023-07-25,0.0040,6.5498,6.9718,-1.9528
2023-07-26,0.0053,6.5701,7.0582,-1.9043
2023-07-27,0.0089,6.8288,7.4821,-1.7537
2023-07-28,0.0034,6.7289,7.3535,-1.7747
2023-07-31,0.0032,6.7460,7.2174,-1.7977
2023-08-01,0.0026,6.6272,7.0344,-1.8340
2023-08-02,0.0048,6.8304,7.0718,-1.8030
2023-08-03,0.0052,7.0218,7.1453,-1.7620
2023-08-04,0.0090,7.2651,7.5783,-1.6146
2023-08-07,0.0026,6.9418,7.3672,-1.6614
2023-08-08,0.0061,7.1838,7.5095,-1.6027
2023-08-09,0.0045,7.1799,7.4854,-1.5941
2023-08-10,0.0106,7.6873,8.0489,-1.4133
2023-08-11,0.0048,7.7768,8.0194,-1.4098
2023-08-14,0.0038,7.7473,7.9043,-1.4312
2023-08-15,0.0047,7.8063,7.8788,-1.4263
2023-08-16,0.0061,7.8263,7.9914,-1.3815
2023-08-17,0.0063,8.0598,8.1140,-1.3348
2023-08-18,0.0067,8.1756,8.2618,-1.2816
2023-08-21,0.0071,8.5377,8.4427,-1.2200
2023-08-22,0.0042,8.6238,8.3373,-1.2416
2023-08-23,0.0050,8.6961,8.3124,-1.2400
2023-08-24,0.0072,8.8423,8.5027,-1.1773
2023-08-25,0.0098,8.9068,8.9212,-1.0507
2023-08-28,0.0038,8.9392,8.7470,-1.0942
2023-08-29,0.0060,9.1502,8.7932,-1.0741
2023-08-30,0.0039,9.2480,8.6389,-1.1109
2023-08-31,0.0037,9.1609,8.4703,-1.1509
2023-09-01,0.0059,9.2117,8.5238,-1.1278
2023-09-05,0.0022,8.6951,8.2232,-1.2040
2023-09-06,0.0068,9.0131,8.3741,-1.1524
2023-09-07,0.0037,8.8276,8.2223,-1.1858
2023-09-08,0.0039,8.7833,8.0996,-1.2105
2023-09-11,0.0035,8.2442,7.9469,-1.2432
2023-09-12,0.0045,8.2258,7.9005,-1.2460
2023-09-13,0.0040,8.2408,7.8113,-1.2608
2023-09-14,0.0047,8.2369,7.7864,-1.2575
2023-09-15,0.0045,8.1153,7.7515,-1.2569
2023-09-18,0.0037,7.9146,7.6356,-1.2782
2023-09-19,0.0053,7.8115,7.6821,-1.2551
2023-09-20,0.0063,7.7533,7.8245,-1.2061
2023-09-21,0.0041,7.7467,7.7479,-1.2173
2023-09-22,0.0059,7.8155,7.8450,-1.1811
2023-09-25,0.0044,7.6024,7.7948,-1.1852
2023-09-26,0.0053,7.2628,7.8279,-1.1666
2023-09-27,0.0088,7.6400,8.1946,-1.0582
2023-09-28,0.0075,7.7574,8.4218,-0.9885
2023-09-29,0.0076,8.0377,8.6431,-0.9209
2023-10-02,0.0066,8.2626,8.7574,-0.8826
2023-10-03,0.0090,8.4979,9.0903,-0.7851
2023-10-04,0.0067,8.8368,9.1827,-0.7534
2023-10-05,0.0069,8.8441,9.2853,-0.7189
2023-10-06,0.0136,9.5927,10.0219,-0.5100
2023-10-09,0.0067,9.8059,10.0600,-0.4935
2023-10-10,0.0069,10.0661,10.1175,-0.4716
2023-10-11,0.0052,10.1171,10.0051,-0.4970
2023-10-12,0.0087,10.4720,10.2368,-0.4260
2023-10-13,0.0095,10.8388,10.5286,-0.3379
2023-10-16,0.0049,10.8676,10.3654,-0.3775
2023-10-17,0.0082,11.2067,10.5199,-0.3265
2023-10-18,0.0077,11.3890,10.6230,-0.2898
2023-10-19,0.0096,11.6367,10.9011,-0.2016
2023-10-20,0.0051,11.7140,10.7373,-0.2421
2023-10-23,0.0111,12.1081,11.1516,-0.1111
2023-10-24,0.0064,12.2606,11.0951,-0.1194
2023-10-25,0.0053,12.2635,10.9339,-0.1598
2023-10-26,0.0075,12.1666,10.9921,-0.1338
2023-10-27,0.0073,12.1491,11.0294,-0.1138
2023-10-30,0.0064,12.0539,10.9743,-0.1228
2023-10-31,0.0064,12.0327,10.9221,-0.1313
2023-11-01,0.0059,11.8008,10.8329,-0.1522
2023-11-02,0.0045,11.6361,10.6132,-0.2156
2023-11-03,0.0054,11.5247,10.4897,-0.2481
2023-11-06,0.0040,10.8000,10.2408,-0.3226
2023-11-07,0.0047,10.6464,10.0723,-0.3717
2023-11-08,0.0051,10.5055,9.9514,-0.4057
2023-11-09,0.0050,10.4894,9.8288,-0.4411
2023-11-10,0.0075,10.3970,9.9547,-0.3910
2023-11-13,0.0044,10.0128,9.7793,-0.4459
2023-11-14,0.0060,10.0910,9.7595,-0.4466
2023-11-15,0.0040,9.7803,9.5589,-0.5122
2023-11-16,0.0035,9.4598,9.3159,-0.5946
2023-11-17,0.0031,8.9712,9.0568,-0.6839
2023-11-20,0.0054,8.9906,9.0280,-0.6891
2023-11-21,0.0026,8.3465,8.7333,-0.7933
2023-11-22,0.0036,8.1320,8.5517,-0.8555
2023-11-24,0.0011,7.8120,8.1399,-1.0044
2023-11-27,0.0021,7.4054,7.8535,-1.1055
2023-11-28,0.0041,7.1620,7.7724,-1.1279
2023-11-29,0.0056,7.1007,7.8355,-1.0956
2023-11-30,0.0048,6.9790,7.8182,-1.0938
2023-12-01,0.0050,6.9062,7.8234,-1.0841
2023-12-04,0.0039,6.8602,7.7264,-1.1134
2023-12-05,0.0039,6.7505,7.6378,-1.1393
2023-12-06,0.0047,6.8005,7.6232,-1.1368
2023-12-07,0.0033,6.6925,7.4756,-1.1856
2023-12-08,0.0038,6.5995,7.3933,-1.2088
2023-12-11,0.0025,6.4126,7.1886,-1.2785
2023-12-12,0.0043,6.1687,7.1658,-1.2777
2023-12-13,0.0060,6.2843,7.3033,-1.2148
2023-12-14,0.0066,6.3354,7.4964,-1.1320
2023-12-15,0.0031,6.2609,7.3377,-1.1867
2023-12-18,0.0030,6.2241,7.1816,-1.2406
2023-12-19,0.0018,6.1255,6.9264,-1.3333
2023-12-20,0.0082,6.3368,7.2917,-1.1823
2023-12-21,0.0053,6.5389,7.3558,-1.1499
2023-12-22,0.0054,6.6737,7.4267,-1.1145
2023-12-26,0.0033,6.8425,7.2950,-1.1611
2023-12-27,0.0022,6.8485,7.0669,-1.2461
2023-12-28,0.0018,6.6730,6.8119,-1.3410
2023-12-29,0.0051,6.6404,6.8916,-1.3011
2024-01-02,0.0047,6.6374,6.9271,-1.2787
2024-01-03,0.0035,6.5288,6.8489,-1.3022
2024-01-04,0.0058,6.6703,6.9887,-1.2383
2024-01-05,0.0059,6.8154,7.1271,-1.1753
2024-01-08,0.0056,6.8895,7.2366,-1.1233
2024-01-09,0.0049,7.0118,7.2663,-1.1053
2024-01-10,0.0041,7.0318,7.2218,-1.1186
2024-01-11,0.0086,7.4922,7.6074,-0.9503
2024-01-12,0.0048,7.5343,7.6125,-0.9420
2024-01-16,0.0052,7.4740,7.6472,-0.9213
2024-01-17,0.0044,7.3053,7.6072,-0.9325
2024-01-18,0.0061,7.5384,7.7355,-0.8708
2024-01-19,0.0061,7.7703,7.8477,-0.8162
2024-01-22,0.0035,7.8974,7.7128,-0.8690
2024-01-23,0.0031,7.5091,7.5416,-0.9380
2024-01-24,0.0048,7.4763,7.5493,-0.9286
2024-01-25,0.0041,7.3767,7.4832,-0.9516
2024-01-26,0.0036,7.4023,7.3803,-0.9914
2024-01-29,0.0041,7.5463,7.3285,-1.0085
2024-01-30,0.0021,7.5728,7.0912,-1.1090
2024-01-31,0.0058,7.6204,7.2142,-1.0466
2024-02-01,0.0052,7.6573,7.2768,-1.0110
2024-02-02,0.0080,7.9945,7.6025,-0.8567
2024-02-05,0.0053,7.9581,7.6512,-0.8290
2024-02-06,0.0032,7.7598,7.5000,-0.8944
2024-02-07,0.0034,7.5911,7.3745,-0.9478
2024-02-08,0.0019,7.3630,7.1086,-1.0687
2024-02-09,0.0031,7.2893,6.9806,-1.1243
2024-02-12,0.0044,6.9712,6.9800,-1.1201
2024-02-13,0.0071,7.1380,7.2328,-0.9928
2024-02-14,0.0058,7.1869,7.3520,-0.9290
2024-02-15,0.0033,7.1070,7.2290,-0.9841
2024-02-16,0.0045,6.9847,7.2260,-0.9801
2024-02-20,0.0052,6.9221,7.2899,-0.9427
2024-02-21,0.0048,7.0148,7.3051,-0.9291
2024-02-22,0.0050,7.1622,7.3442,-0.9032
2024-02-23,0.0038,7.0866,7.2685,-0.9351
2024-02-26,0.0028,6.9901,7.0975,-1.0157
2024-02-27,0.0032,6.9599,6.9798,-1.0693
2024-02-28,0.0026,6.8488,6.8120,-1.1485
2024-02-29,0.0058,7.1300,6.9600,-1.0650
2024-03-01,0.0043,7.0221,6.9550,-1.0603
2024-03-04,0.0031,6.8628,6.8325,-1.1165
2024-03-05,0.0070,6.7886,7.0912,-0.9747
2024-03-06,0.0049,6.7606,7.1354,-0.9445
2024-03-07,0.0042,6.8308,7.1035,-0.9542
2024-03-08,0.0085,7.2177,7.4894,-0.7447
2024-03-11,0.0046,7.4241,7.4765,-0.7456
2024-03-12,0.0075,7.7543,7.7426,-0.5985
2024-03-13,0.0036,7.6945,7.6209,-0.6595
2024-03-14,0.0067,7.6699,7.8043,-0.5550
2024-03-15,0.0044,7.5655,7.7576,-0.5766
2024-03-18,0.0041,7.6212,7.6805,-0.6173
2024-03-19,0.0047,7.6347,7.6673,-0.6223
2024-03-20,0.0054,7.6465,7.7196,-0.5881
2024-03-21,0.0024,7.4660,7.4816,-0.7277
2024-03-22,0.0020,7.2350,7.2190,-0.8899
2024-03-25,0.0018,7.0778,6.9528,-1.0663
2024-03-26,0.0031,7.0994,6.8281,-1.1620
2024-03-27,0.0040,7.1562,6.7980,-1.1973
2024-03-28,0.0024,7.1421,6.6234,-1.3319
2024-04-01,0.0044,7.0307,6.6424,-1.3301
2024-04-02,0.0033,6.9528,6.5582,-1.3998
2024-04-03,0.0042,7.0357,6.5640,-1.4025
