Date,daily_vol_gk,sigma_roll_ann,sigma_ewma_ann,IDV_ZScore
2014-12-19,0.0096,23.8101,22.5620,3.5574
2014-12-22,0.0085,23.7208,22.0185,3.2130
2014-12-23,0.0039,23.4484,21.0695,2.7120
2014-12-24,0.0031,23.0108,20.0981,2.2273
2014-12-26,0.0117,23.0407,20.0094,2.1565
2014-12-29,0.0066,23.1495,19.4366,1.8729
2014-12-30,0.0095,23.2752,19.1758,1.7358
2014-12-31,0.0125,20.8396,19.2196,1.7372
2015-01-02,0.0238,21.3114,20.3294,2.2061
2015-01-05,0.0178,22.0925,20.8096,2.3835
2015-01-06,0.0186,22.6278,21.3328,2.5692
2015-01-07,0.0093,22.8022,20.9429,2.3620
2015-01-08,0.0163,22.7858,21.2354,2.4480
2015-01-09,0.0189,22.5140,21.7606,2.6243
2015-01-12,0.0157,22.5164,21.9491,2.6543
2015-01-13,0.0239,23.1839,22.9057,2.9844
2015-01-14,0.0121,23.0382,22.6843,2.8352
2015-01-15,0.0126,21.6468,22.5277,2.7194
2015-01-16,0.0146,20.8317,22.5674,2.6842
2015-01-20,0.0154,20.8858,22.6807,2.6777
2015-01-21,0.0177,21.3261,23.0023,2.7473
2015-01-22,0.0128,21.5696,22.8406,2.6372
2015-01-23,0.0134,21.9412,22.7486,2.5576
2015-01-26,0.0091,22.3305,22.2463,2.3362
2015-01-27,0.0121,23.0132,22.0646,2.2375
2015-01-28,0.0117,23.0099,21.8538,2.1335
2015-01-29,0.0171,23.8043,22.1712,2.2168
2015-01-30,0.0176,24.4188,22.5206,2.3076
2015-02-02,0.0183,24.8561,22.9148,2.4086
2015-02-03,0.0088,23.7260,22.3788,2.1936
2015-02-04,0.0118,23.2683,22.1594,2.0919
2015-02-05,0.0058,22.2985,21.3796,1.8078
2015-02-06,0.0090,22.2748,20.9571,1.6493
2015-02-09,0.0057,21.4782,20.2450,1.3984
2015-02-10,0.0067,20.5558,19.6674,1.1968
2015-02-11,0.0089,20.0426,19.3349,1.0789
2015-02-12,0.0105,19.0313,19.1741,1.0189
2015-02-13,0.0091,18.8012,18.8867,0.9177
2015-02-17,0.0107,18.6549,18.7735,0.8744
2015-02-18,0.0051,17.9356,18.1323,0.6574
2015-02-19,0.0038,17.0617,17.4105,0.4156
2015-02-20,0.0067,16.2359,17.0078,0.2804
2015-02-23,0.0112,16.1143,17.0525,0.2933
2015-02-24,0.0125,16.0421,17.2169,0.3455
2015-02-25,0.0133,16.3658,17.4544,0.4213
2015-02-26,0.0221,17.1180,18.5079,0.7653
2015-02-27,0.0104,17.0175,18.3838,0.7199
2015-03-02,0.0108,16.5414,18.3096,0.6917
2015-03-03,0.0076,15.7837,17.9360,0.5653
2015-03-04,0.0062,14.8702,17.4542,0.4037
2015-03-05,0.0128,15.1729,17.6272,0.4577
2015-03-06,0.0148,15.4001,17.9793,0.5699
2015-03-09,0.0247,16.8332,19.2561,0.9837
2015-03-10,0.0168,17.4215,19.7021,1.1218
2015-03-11,0.0085,17.6328,19.3316,0.9925
2015-03-12,0.0154,18.2877,19.6340,1.0832
2015-03-13,0.0156,18.7915,19.9382,1.1734
2015-03-16,0.0106,18.7995,19.7514,1.1036
2015-03-17,0.0075,18.6791,19.2776,0.9417
2015-03-18,0.0137,18.9041,19.4244,0.9819
2015-03-19,0.0082,19.1385,19.0395,0.8498
2015-03-20,0.0139,19.9021,19.2254,0.9032
2015-03-23,0.0074,19.9505,18.7749,0.7504
2015-03-24,0.0078,19.6936,18.3898,0.6195
2015-03-25,0.0114,19.6165,18.3769,0.6097
2015-03-26,0.0107,19.4163,18.2925,0.5769
2015-03-27,0.0078,18.3379,17.9369,0.4559
2015-03-30,0.0071,18.0955,17.5416,0.3220
2015-03-31,0.0087,17.9395,17.3215,0.2451
2015-04-01,0.0112,18.2072,17.3444,0.2475
2015-04-02,0.0076,18.3117,17.0298,0.1386
2015-04-06,0.0108,18.1601,17.0373,0.1354
2015-04-07,0.0088,17.7092,16.8566,0.0698
2015-04-08,0.0079,16.4407,16.6024,-0.0201
2015-04-09,0.0102,15.9427,16.5803,-0.0326
2015-04-10,0.0093,16.0053,16.4759,-0.0728
2015-04-13,0.0079,15.4457,16.2445,-0.1559
2015-04-14,0.0069,14.7909,15.9270,-0.2682
2015-04-15,0.0060,14.4423,15.5417,-0.4041
2015-04-16,0.0055,14.2938,15.1333,-0.5469
2015-04-17,0.0086,13.9100,15.0452,-0.5805
2015-04-20,0.0131,14.2818,15.3915,-0.4658
2015-04-21,0.0062,13.6962,15.0585,-0.5831
2015-04-22,0.0117,14.0227,15.2693,-0.5148
2015-04-23,0.0106,14.2340,15.3609,-0.4877
2015-04-24,0.0076,13.9396,15.1587,-0.5609
2015-04-27,0.0105,13.9233,15.2469,-0.5346
2015-04-28,0.0193,14.7958,16.1734,-0.2173
2015-04-29,0.0163,15.4911,16.7600,-0.0178
2015-04-30,0.0149,15.9568,17.1735,0.1219
2015-05-01,0.0229,16.8415,18.3200,0.5159
2015-05-04,0.0120,17.1739,18.3656,0.5265
2015-05-05,0.0094,17.0672,18.1587,0.4489
2015-05-06,0.0176,17.7278,18.7429,0.6474
2015-05-07,0.0114,17.9879,18.7033,0.6277
2015-05-08,0.0071,17.7479,18.2527,0.4644
2015-05-11,0.0094,17.7533,18.0548,0.3898
2015-05-12,0.0115,18.0215,18.0666,0.3885
2015-05-13,0.0073,18.0551,17.6821,0.2472
2015-05-14,0.0065,18.0920,17.2380,0.0840
2015-05-15,0.0069,18.1957,16.8585,-0.0570
2015-05-18,0.0095,18.2631,16.7518,-0.1006
2015-05-19,0.0060,17.7289,16.3227,-0.2598
2015-05-20,0.0089,17.9335,16.1915,-0.3126
2015-05-21,0.0074,17.6118,15.9290,-0.4138
2015-05-22,0.0071,17.3517,15.6533,-0.5206
2015-05-26,0.0148,17.8991,16.1233,-0.3563
2015-05-27,0.0088,17.7710,15.9922,-0.4119
2015-05-28,0.0046,16.6539,15.4665,-0.6140
2015-05-29,0.0071,15.9525,15.2117,-0.7170
2015-06-01,0.0071,15.3661,14.9792,-0.8094
2015-06-02,0.0073,14.1882,14.7733,-0.8905
2015-06-03,0.0050,13.6588,14.3647,-1.0472
2015-06-04,0.0090,13.6319,14.3639,-1.0501
2015-06-05,0.0060,12.7595,14.0765,-1.1605
2015-06-08,0.0120,12.8069,14.3767,-1.0513
2015-06-09,0.0133,13.2757,14.7764,-0.9031
2015-06-10,0.0067,13.0737,14.5325,-0.9968
2015-06-11,0.0088,12.8735,14.5034,-1.0091
2015-06-12,0.0046,12.6645,14.0693,-1.1722
2015-06-15,0.0075,12.7454,13.9439,-1.2176
2015-06-16,0.0077,12.8115,13.8453,-1.2524
2015-06-17,0.0060,12.5463,13.5853,-1.3479
2015-06-18,0.0051,12.4772,13.2592,-1.4672
2015-06-19,0.0057,12.2381,13.0105,-1.5566
2015-06-22,0.0054,12.0836,12.7443,-1.6499
2015-06-23,0.0034,11.8017,12.3044,-1.8056
2015-06-24,0.0141,11.7482,12.9078,-1.5742
2015-06-25,0.0067,11.5871,12.7668,-1.6201
2015-06-26,0.0069,11.7635,12.6568,-1.6536
2015-06-29,0.0102,12.0015,12.8705,-1.5700
2015-06-30,0.0071,11.9958,12.7713,-1.6007
2015-07-01,0.0051,11.8318,12.4912,-1.6968
2015-07-02,0.0052,11.8421,12.2325,-1.7839
2015-07-06,0.0057,11.5920,12.0445,-1.8445
2015-07-07,0.0134,12.1514,12.6011,-1.6373
2015-07-08,0.0072,11.7880,12.5319,-1.6534
2015-07-09,0.0205,12.3366,13.7336,-1.2145
2015-07-10,0.0136,12.8574,14.2085,-1.0405
2015-07-13,0.0075,12.7570,14.0723,-1.0881
2015-07-14,0.0072,12.9531,13.9112,-1.1443
2015-07-15,0.0069,12.9057,13.7355,-1.2051
2015-07-16,0.0056,12.7442,13.4460,-1.3054
2015-07-17,0.0067,12.7976,13.2771,-1.3594
2015-07-20,0.0110,13.2417,13.5292,-1.2627
2015-07-21,0.0099,13.5524,13.6557,-1.2125
2015-07-22,0.0118,14.0339,13.9574,-1.1020
2015-07-23,0.0102,14.5440,14.0875,-1.0518
2015-07-24,0.0096,14.2042,14.1558,-1.0246
2015-07-27,0.0084,14.3381,14.1086,-1.0392
2015-07-28,0.0078,14.4074,14.0054,-1.0732
2015-07-29,0.0070,14.1666,13.8348,-1.1315
2015-07-30,0.0050,14.0083,13.4783,-1.2548
2015-07-31,0.0076,14.1933,13.3888,-1.2822
2015-08-03,0.0252,15.7067,14.9833,-0.7182
2015-08-04,0.0228,16.9988,16.2582,-0.2692
2015-08-05,0.0301,18.2575,18.1479,0.3960
2015-08-06,0.0139,18.7614,18.3809,0.4737
2015-08-07,0.0094,17.9251,18.1779,0.3974
2015-08-10,0.0121,17.8086,18.2393,0.4150
2015-08-11,0.0184,18.6317,18.8983,0.6439
2015-08-12,0.0333,20.6030,20.9315,1.3552
2015-08-13,0.0103,20.8613,20.6601,1.2485
2015-08-14,0.0110,21.2689,20.4686,1.1712
2015-08-17,0.0116,21.6391,20.3449,1.1184
2015-08-18,0.0087,21.4610,19.9485,0.9703
2015-08-19,0.0096,21.4426,19.6667,0.8635
2015-08-20,0.0151,21.6951,19.9259,0.9479
2015-08-21,0.0305,23.2330,21.6356,1.5408
2015-08-24,0.1067,30.5718,30.4979,4.4818
2015-08-25,0.0264,31.9313,31.1831,4.5139
2015-08-26,0.0281,33.4689,31.9929,4.5732
2015-08-27,0.0200,34.4522,31.9820,4.3853
2015-08-28,0.0093,34.7766,30.9453,3.9363
2015-08-31,0.0153,35.3601,30.5431,3.7071
2015-09-01,0.0257,35.3963,31.1539,3.7684
2015-09-02,0.0168,34.9389,30.8823,3.5868
2015-09-03,0.0128,33.6289,30.2440,3.3241
2015-09-04,0.0124,33.5182,29.6117,3.0831
2015-09-08,0.0139,33.8525,29.1561,2.9028
2015-09-09,0.0179,34.2899,29.1099,2.8324
2015-09-10,0.0172,34.1949,28.9970,2.7497
2015-09-11,0.0076,32.2567,27.9821,2.4528
2015-09-14,0.0103,32.2577,27.2890,2.2470
2015-09-15,0.0128,32.3923,26.8693,2.1148
2015-09-16,0.0067,32.0186,25.8907,1.8540
2015-09-17,0.0142,32.4356,25.6870,1.7852
2015-09-18,0.0136,32.7354,25.4386,1.7073
2015-09-21,0.0064,32.0804,24.5262,1.4742
2015-09-22,0.0104,30.5574,24.0409,1.3465
2015-09-23,0.0080,23.0955,23.3569,1.1740
2015-09-24,0.0169,22.3791,23.5678,1.2148
2015-09-25,0.0135,21.2694,23.4364,1.1746
2015-09-28,0.0108,20.5691,23.0564,1.0767
2015-09-29,0.0293,22.0821,24.4618,1.3970
2015-09-30,0.0180,22.2905,24.7111,1.4427
2015-10-01,0.0148,21.4684,24.6360,1.4126
2015-10-02,0.0179,21.5513,24.8599,1.4519
2015-10-05,0.0139,21.6349,24.6882,1.3996
2015-10-06,0.0120,21.6027,24.3487,1.3097
2015-10-07,0.0141,21.6205,24.2312,1.2720
2015-10-08,0.0122,21.1919,23.9406,1.1954
2015-10-09,0.0133,20.8976,23.7671,1.1466
2015-10-12,0.0054,20.7299,22.8547,0.9304
2015-10-13,0.0098,20.6902,22.4191,0.8248
2015-10-14,0.0110,20.5535,22.1194,0.7509
2015-10-15,0.0088,20.7171,21.6319,0.6360
2015-10-16,0.0084,20.2794,21.1322,0.5196
2015-10-19,0.0091,19.9391,20.7283,0.4260
2015-10-20,0.0162,20.6787,21.0304,0.4931
2015-10-21,0.0115,20.7669,20.8661,0.4537
2015-10-22,0.0059,20.6078,20.1721,0.2940
2015-10-23,0.0121,20.2406,20.1115,0.2788
2015-10-26,0.0125,20.1699,20.0982,0.2739
2015-10-27,0.0150,20.4858,20.3167,0.3212
2015-10-28,0.0151,19.4125,20.5340,0.3676
2015-10-29,0.0107,18.8594,20.3221,0.3159
2015-10-30,0.0070,18.2707,19.7686,0.1864
2015-11-02,0.0101,17.6821,19.5429,0.1316
2015-11-03,0.0134,17.6443,19.6426,0.1514
2015-11-04,0.0113,17.5929,19.5411,0.1252
2015-11-05,0.0138,17.5713,19.6848,0.1549
2015-11-06,0.0069,17.1725,19.1645,0.0324
2015-11-09,0.0101,16.9332,18.9760,-0.0144
2015-11-10,0.0121,17.4418,18.9920,-0.0148
2015-11-11,0.0134,17.7094,19.1253,0.0117
2015-11-12,0.0065,17.3712,18.5971,-0.1146
2015-11-13,0.0132,17.7062,18.7430,-0.0850
2015-11-16,0.0133,18.0749,18.8812,-0.0564
2015-11-17,0.0084,18.0218,18.5455,-0.1363
2015-11-18,0.0089,17.4682,18.2810,-0.1998
2015-11-19,0.0168,17.8705,18.7886,-0.0839
2015-11-20,0.0063,17.9052,18.2629,-0.2083
2015-11-23,0.0118,17.8863,18.2930,-0.2035
2015-11-24,0.0106,17.7367,18.2004,-0.2274
2015-11-25,0.0048,16.9673,17.5632,-0.3780
2015-11-27,0.0041,16.1406,16.9041,-0.5337
2015-11-30,0.0098,16.0690,16.8198,-0.5553
2015-12-01,0.0090,16.2243,16.6722,-0.5875
2015-12-02,0.0109,16.2849,16.7086,-0.5762
2015-12-03,0.0140,16.3310,17.0365,-0.4976
2015-12-04,0.0152,16.6240,17.4605,-0.3970
2015-12-07,0.0116,16.4589,17.5210,-0.3820
2015-12-08,0.0098,16.6721,17.3991,-0.4090
2015-12-09,0.0116,16.7893,17.4642,-0.3915
2015-12-10,0.0087,16.5286,17.2424,-0.4405
2015-12-11,0.0113,16.3736,17.2855,-0.4275
2015-12-14,0.0183,17.2652,17.9911,-0.2604
2015-12-15,0.0132,17.2651,18.1732,-0.2144
2015-12-16,0.0204,17.8034,19.0238,-0.0116
2015-12-17,0.0120,18.0797,19.0277,-0.0067
2015-12-18,0.0178,18.7511,19.5802,0.1263
2015-12-21,0.0120,18.3811,19.5437,0.1207
2015-12-22,0.0083,18.5332,19.1643,0.0341
2015-12-23,0.0076,18.2110,18.7343,-0.0650
2015-12-24,0.0040,17.7155,17.9911,-0.2382
2015-12-28,0.0089,18.0297,17.7623,-0.2900
2015-12-29,0.0133,18.7227,17.9643,-0.2410
2015-12-30,0.0068,18.5002,17.5362,-0.3403
2015-12-31,0.0106,18.6187,17.4949,-0.3484
2016-01-04,0.0161,19.0149,17.9810,-0.2317
2016-01-05,0.0147,19.0728,18.3056,-0.1529
2016-01-06,0.0175,19.2450,18.8704,-0.0175
2016-01-07,0.0225,20.0677,19.8829,0.2223
2016-01-08,0.0136,20.3603,19.9879,0.2484
2016-01-11,0.0121,20.3926,19.9385,0.2386
2016-01-12,0.0126,20.6889,19.9415,0.2414
2016-01-13,0.0207,21.3993,20.7177,0.4275
2016-01-14,0.0327,22.4901,22.5919,0.8714
2016-01-15,0.0161,22.7091,22.7739,0.9140
2016-01-19,0.0201,22.6847,23.3176,1.0413
2016-01-20,0.0335,24.3056,25.1063,1.4582
2016-01-21,0.0210,24.5488,25.6005,1.5675
2016-01-22,0.0133,24.6531,25.3342,1.4983
2016-01-25,0.0101,24.7855,24.7743,1.3622
2016-01-26,0.0200,25.7240,25.1901,1.4524
2016-01-27,0.0174,26.7408,25.3406,1.4795
2016-01-28,0.0160,27.2746,25.3436,1.4719
2016-01-29,0.0146,27.3755,25.2178,1.4356
2016-02-01,0.0096,27.5886,24.6230,1.2936
2016-02-02,0.0115,27.6587,24.2448,1.2036
2016-02-03,0.0185,27.8359,24.5492,1.2692
2016-02-04,0.0150,27.8542,24.5028,1.2537
2016-02-05,0.0176,27.8617,24.7052,1.2935
2016-02-08,0.0156,27.3380,24.7077,1.2868
2016-02-09,0.0142,27.3849,24.5823,1.2506
2016-02-10,0.0128,27.4370,24.3229,1.1841
2016-02-11,0.0161,27.7000,24.3943,1.1924
2016-02-12,0.0112,26.9780,23.9936,1.0948
2016-02-16,0.0128,25.4703,23.7715,1.0381
2016-02-17,0.0118,25.1415,23.4684,0.9640
2016-02-18,0.0119,24.5271,23.1963,0.8970
2016-02-19,0.0070,22.5298,22.4756,0.7303
2016-02-22,0.0062,21.4093,21.7159,0.5558
2016-02-23,0.0092,21.0970,21.2891,0.4565
2016-02-24,0.0181,21.7046,21.7375,0.5528
2016-02-25,0.0101,20.9610,21.3987,0.4733
2016-02-26,0.0103,20.4206,21.0957,0.4031
2016-02-29,0.0114,20.0743,20.9171,0.3608
2016-03-01,0.0157,20.1509,21.1534,0.4111
2016-03-02,0.0087,20.0791,20.7119,0.3098
2016-03-03,0.0068,19.7176,20.1129,0.1733
2016-03-04,0.0159,19.5268,20.4249,0.2408
2016-03-07,0.0126,19.3461,20.3982,0.2327
2016-03-08,0.0094,18.7283,20.0685,0.1581
2016-03-09,0.0091,18.2381,19.7315,0.0826
2016-03-10,0.0145,18.2594,19.9316,0.1269
2016-03-11,0.0054,17.7038,19.2511,-0.0252
2016-03-14,0.0069,17.0082,18.7504,-0.1363
2016-03-15,0.0082,16.7848,18.4068,-0.2120
2016-03-16,0.0083,16.4446,18.0912,-0.2816
2016-03-17,0.0100,16.3064,17.9549,-0.3108
2016-03-18,0.0084,16.0397,17.6775,-0.3715
2016-03-21,0.0167,16.7681,18.2058,-0.2524
2016-03-22,0.0108,17.1196,18.1451,-0.2654
2016-03-23,0.0075,16.9908,17.7703,-0.3486
2016-03-24,0.0090,16.3040,17.5644,-0.3939
2016-03-28,0.0059,15.9818,17.0700,-0.5032
2016-03-29,0.0104,15.9899,17.0370,-0.5096
2016-03-30,0.0105,15.9243,17.0193,-0.5130
2016-03-31,0.0051,15.1281,16.4862,-0.6311
2016-04-01,0.0094,15.1837,16.3948,-0.6504
2016-04-04,0.0116,15.5465,16.5119,-0.6236
2016-04-05,0.0082,14.9641,16.3062,-0.6686
2016-04-06,0.0107,14.8194,16.3443,-0.6595
2016-04-07,0.0125,15.0574,16.5578,-0.6118
2016-04-08,0.0103,15.1466,16.5438,-0.6149
2016-04-11,0.0115,14.9152,16.6435,-0.5928
2016-04-12,0.0101,15.2706,16.6081,-0.6012
2016-04-13,0.0069,15.2718,16.2675,-0.6776
2016-04-14,0.0061,15.1163,15.8769,-0.7653
2016-04-15,0.0104,15.2750,15.9132,-0.7583
2016-04-18,0.0104,15.3064,15.9471,-0.7520
2016-04-19,0.0102,15.4462,15.9663,-0.7486
2016-04-20,0.0131,15.1754,16.2561,-0.6854
2016-04-21,0.0075,14.9258,15.9978,-0.7443
2016-04-22,0.0118,15.2525,16.1635,-0.7083
2016-04-25,0.0077,15.1485,15.9230,-0.7633
2016-04-26,0.0090,15.3865,15.8269,-0.7857
2016-04-27,0.0187,16.0135,16.6585,-0.5998
2016-04-28,0.0198,16.7121,17.5438,-0.4020
2016-04-29,0.0166,17.5805,18.0734,-0.2841
2016-05-02,0.0126,17.8168,18.1845,-0.2590
2016-05-03,0.0140,17.9993,18.4241,-0.2053
2016-05-04,0.0140,18.4358,18.6537,-0.1542
2016-05-05,0.0092,18.3275,18.4144,-0.2076
2016-05-06,0.0114,18.2425,18.3967,-0.2113
2016-05-09,0.0088,18.1336,18.1352,-0.2699
2016-05-10,0.0111,18.1061,18.1047,-0.2768
2016-05-11,0.0054,17.7500,17.5329,-0.4046
2016-05-12,0.0200,18.7387,18.3827,-0.2146
2016-05-13,0.0125,19.2188,18.4701,-0.1961
2016-05-16,0.0183,19.8176,19.1052,-0.0555
2016-05-17,0.0106,19.8366,18.9715,-0.0876
2016-05-18,0.0095,19.7811,18.7394,-0.1421
2016-05-19,0.0075,19.3578,18.3294,-0.2365
2016-05-20,0.0056,19.2128,17.7641,-0.3658
2016-05-23,0.0105,19.1164,17.7023,-0.3820
2016-05-24,0.0080,19.1399,17.3990,-0.4519
2016-05-25,0.0100,19.2149,17.3089,-0.4738
2016-05-26,0.0141,18.8682,17.6148,-0.4071
2016-05-27,0.0065,17.8656,17.1794,-0.5080
2016-05-31,0.0111,17.4488,17.2057,-0.5048
2016-06-01,0.0079,17.0970,16.9256,-0.5713
2016-06-02,0.0088,16.7035,16.7450,-0.6156
2016-06-03,0.0059,16.0875,16.2991,-0.7201
2016-06-06,0.0305,17.6957,18.2274,-0.2848
2016-06-07,0.0063,17.3109,17.7361,-0.4012
2016-06-08,0.0063,17.1154,17.2680,-0.5118
2016-06-09,0.0082,16.8941,17.0106,-0.5743
2016-06-10,0.0059,16.9336,16.5543,-0.6824
2016-06-13,0.0118,16.3146,16.6827,-0.6566
2016-06-14,0.0125,16.3148,16.8724,-0.6171
2016-06-15,0.0090,15.6112,16.7168,-0.6575
2016-06-16,0.0100,15.5657,16.6691,-0.6734
2016-06-17,0.0054,15.2546,16.1831,-0.7918
2016-06-20,0.0097,15.4242,16.1402,-0.8075
2016-06-21,0.0106,15.8034,16.1840,-0.8035
2016-06-22,0.0104,15.7912,16.2017,-0.8067
2016-06-23,0.0076,15.7641,15.9543,-0.8711
2016-06-24,0.0148,16.1274,16.4086,-0.7699
2016-06-27,0.0100,15.8144,16.3742,-0.7850
2016-06-28,0.0106,16.1237,16.4029,-0.7847
2016-06-29,0.0063,15.7613,16.0193,-0.8835
2016-06-30,0.0079,15.7599,15.8085,-0.9416
2016-07-01,0.0080,15.7015,15.6214,-0.9947
2016-07-05,0.0065,15.7491,15.3029,-1.0805
2016-07-06,0.0074,14.0042,15.0923,-1.1384
2016-07-07,0.0063,14.0014,14.7857,-1.2199
2016-07-08,0.0060,13.9846,14.4733,-1.2988
2016-07-11,0.0065,13.8601,14.2268,-1.3597
2016-07-12,0.0039,13.7067,13.7442,-1.4776
2016-07-13,0.0049,13.1904,13.3908,-1.5630
2016-07-14,0.0081,12.8599,13.3614,-1.5690
2016-07-15,0.0057,12.6071,13.0981,-1.6326
2016-07-18,0.0083,12.4745,13.1004,-1.6314
2016-07-19,0.0043,12.3889,12.7206,-1.7218
2016-07-20,0.0051,12.0363,12.4413,-1.7857
2016-07-21,0.0130,12.2139,12.9308,-1.6622
2016-07-22,0.0060,11.8827,12.7264,-1.7074
2016-07-25,0.0126,12.2606,13.1637,-1.5973
2016-07-26,0.0112,11.9897,13.4440,-1.5269
2016-07-27,0.0075,11.8047,13.3544,-1.5466
2016-07-28,0.0065,11.4898,13.1675,-1.5900
2016-07-29,0.0059,11.4598,12.9401,-1.6434
2016-08-01,0.0065,11.3585,12.7865,-1.6786
2016-08-02,0.0104,11.5408,13.0104,-1.6180
2016-08-03,0.0043,11.3719,12.6357,-1.6978
2016-08-04,0.0045,11.1510,12.3069,-1.7609
2016-08-05,0.0067,11.1828,12.2075,-1.7680
2016-08-08,0.0063,11.1992,12.0705,-1.7838
2016-08-09,0.0051,11.0891,11.8293,-1.8231
2016-08-10,0.0062,11.2654,11.7127,-1.8315
2016-08-11,0.0062,11.3583,11.5984,-1.8374
2016-08-12,0.0037,11.0200,11.2503,-1.8960
2016-08-15,0.0056,11.0166,11.1093,-1.9061
2016-08-16,0.0064,10.8762,11.0541,-1.8967
2016-08-17,0.0067,11.0569,11.0248,-1.8819
2016-08-18,0.0037,10.9491,10.7113,-1.9300
2016-08-19,0.0079,10.5686,10.8252,-1.8830
2016-08-22,0.0079,10.7122,10.9280,-1.8391
2016-08-23,0.0049,10.1302,10.7399,-1.8735
2016-08-24,0.0063,9.7546,10.6924,-1.8797
2016-08-25,0.0078,9.7782,10.7977,-1.8558
2016-08-26,0.0105,10.0826,11.1476,-1.7777
2016-08-29,0.0075,10.2044,11.1950,-1.7648
2016-08-30,0.0066,10.2066,11.1488,-1.7726
2016-08-31,0.0056,9.8459,11.0165,-1.8033
2016-09-01,0.0071,10.0574,11.0280,-1.8002
2016-09-02,0.0078,10.3037,11.1060,-1.7798
2016-09-06,0.0050,10.1781,10.9203,-1.8203
2016-09-07,0.0106,10.5103,11.2792,-1.7295
2016-09-08,0.0090,10.8046,11.4562,-1.6829
2016-09-09,0.0150,11.4702,12.2007,-1.4981
2016-09-12,0.0138,12.0495,12.7869,-1.3490
2016-09-13,0.0098,12.5161,12.9555,-1.3018
2016-09-14,0.0225,13.7919,14.3197,-0.9542
2016-09-15,0.0103,14.0819,14.4373,-0.9186
2016-09-16,0.0128,14.5461,14.7898,-0.8230
2016-09-19,0.0158,15.4644,15.4075,-0.6587
2016-09-20,0.0096,15.5921,15.4006,-0.6543
2016-09-21,0.0095,15.7163,15.3853,-0.6521
2016-09-22,0.0056,15.7700,14.9974,-0.7467
2016-09-23,0.0180,16.6533,15.8074,-0.5292
2016-09-26,0.0093,16.7644,15.7459,-0.5394
2016-09-27,0.0052,16.3689,15.3006,-0.6504
2016-09-28,0.0074,16.3574,15.0843,-0.7013
2016-09-29,0.0113,16.7161,15.2567,-0.6496
2016-09-30,0.0093,16.9940,15.2280,-0.6512
2016-10-03,0.0047,16.8169,14.7636,-0.7700
2016-10-04,0.0105,17.0208,14.8745,-0.7342
2016-10-05,0.0057,17.0738,14.5295,-0.8219
2016-10-06,0.0075,16.8322,14.3674,-0.8600
2016-10-07,0.0064,16.6359,14.1118,-0.9238
2016-10-10,0.0111,16.3383,14.3220,-0.8594
2016-10-11,0.0130,16.2761,14.7026,-0.7474
2016-10-12,0.0074,16.0937,14.5262,-0.7899
2016-10-13,0.0104,15.1789,14.6437,-0.7506
2016-10-14,0.0061,14.8656,14.3470,-0.8268
2016-10-17,0.0063,14.3732,14.0846,-0.8932
2016-10-18,0.0026,13.3755,13.4874,-1.0522
2016-10-19,0.0242,14.4749,14.9810,-0.6277
2016-10-20,0.0063,14.2272,14.6788,-0.7064
2016-10-21,0.0037,14.0786,14.1460,-0.8494
2016-10-24,0.0034,12.9767,13.6188,-0.9898
2016-10-25,0.0061,12.7340,13.3826,-1.0477
2016-10-26,0.0130,13.3230,13.8213,-0.9173
2016-10-27,0.0096,13.4948,13.9103,-0.8852
2016-10-28,0.0109,13.4602,14.1096,-0.8227
2016-10-31,0.0064,13.2385,13.8703,-0.8829
2016-11-01,0.0173,14.1887,14.6847,-0.6490
2016-11-02,0.0070,13.9272,14.4708,-0.7034
2016-11-03,0.0104,14.2764,14.5899,-0.6645
2016-11-04,0.0137,14.7523,15.0238,-0.5378
2016-11-07,0.0065,14.7615,14.7405,-0.6125
2016-11-08,0.0122,14.8446,15.0176,-0.5303
2016-11-09,0.0203,15.3963,16.0517,-0.2366
2016-11-10,0.0287,17.0076,17.8246,0.2636
2016-11-11,0.0132,17.2224,18.0148,0.3179
2016-11-14,0.0220,18.4239,19.0298,0.6031
2016-11-15,0.0095,18.6709,18.7975,0.5378
2016-11-16,0.0143,19.5548,19.0314,0.6029
2016-11-17,0.0098,18.4661,18.8206,0.5429
2016-11-18,0.0053,18.3943,18.1975,0.3684
2016-11-21,0.0088,18.7846,17.9454,0.2979
2016-11-22,0.0064,19.0125,17.4773,0.1671
2016-11-23,0.0075,19.1174,17.1419,0.0739
2016-11-25,0.0045,18.4747,16.5451,-0.0929
2016-11-28,0.0068,18.2583,16.1980,-0.1899
2016-11-29,0.0119,18.3363,16.3583,-0.1442
2016-11-30,0.0107,18.6614,16.3938,-0.1339
2016-12-01,0.0112,18.2032,16.4795,-0.1095
2016-12-02,0.0069,18.1920,16.1437,-0.2030
2016-12-05,0.0104,18.1921,16.1626,-0.1962
2016-12-06,0.0071,17.6891,15.8684,-0.2772
2016-12-07,0.0084,17.8310,15.7132,-0.3189
2016-12-08,0.0092,17.6073,15.6501,-0.3346
2016-12-09,0.0119,16.9677,15.8402,-0.2795
2016-12-12,0.0156,15.9758,16.3760,-0.1278
2016-12-13,0.0112,15.8207,16.4578,-0.1031
2016-12-14,0.0074,14.7182,16.1770,-0.1799
2016-12-15,0.0088,14.6641,16.0478,-0.2131
2016-12-16,0.0044,13.9186,15.5073,-0.3616
2016-12-19,0.0088,13.8455,15.4158,-0.3830
2016-12-20,0.0048,13.8085,14.9504,-0.5095
